Shipment ID,Order ID,Carrier Name,Dispatch Date,Delivery Date,Status
9180,5988,"Cummings, Sweeney and Powers",2025-02-01,2025-02-01,Delayed
9181,6258,Rodriguez-Jones,2025-02-01,2025-02-01,Lost
9182,8559,Malone-Barnett,2025-02-01,2025-02-01,Delayed
9183,8206,"Lester, Greene and Jones",2025-02-01,2025-02-01,In Transit
9184,6134,Vaughn Ltd,2025-02-01,2025-02-01,Delayed
9185,4294,"Parker, Torres and Brewer",2025-02-01,2025-02-01,Lost
9186,4700,"Owens, Russo and Clark",2025-02-01,2025-02-01,Delivered
9187,121,"Woods, Walker and Morse",2025-02-01,2025-02-01,In Transit
9188,2091,Lozano PLC,2025-02-01,2025-02-01,Delivered
9189,3678,Brown-Gilbert,2025-02-01,2025-02-01,Delayed
9190,3619,Torres-Torres,2025-02-01,2025-02-01,Lost
9191,1542,"Phillips, Green and Scott",2025-02-01,2025-02-01,Delayed
9192,2877,"Martinez, Garcia and Smith",2025-02-01,2025-02-01,Delayed
9193,3155,Ball Ltd,2025-02-01,2025-02-01,In Transit
9194,2012,Ware-Richards,2025-02-01,2025-02-01,Delivered
9195,7558,Martin Group,2025-02-01,2025-02-01,Delivered
9196,4466,Cruz-Romero,2025-02-01,2025-02-01,Delivered
9197,8773,Hernandez LLC,2025-02-01,2025-02-01,Delayed
9198,522,Douglas LLC,2025-02-01,2025-02-01,Lost
9199,9944,Cortez-Johnston,2025-02-01,2025-02-01,Lost
9200,5186,Smith-Miller,2025-02-01,2025-02-01,Lost
9201,3652,"Garcia, Cardenas and Wilkins",2025-02-01,2025-02-01,Delayed
9202,3829,Ramirez Inc,2025-02-01,2025-02-01,Lost
9203,5159,Dixon LLC,2025-02-01,2025-02-01,In Transit
9204,2881,Fry Group,2025-02-01,2025-02-01,Delivered
9205,196,Erickson-Becker,2025-02-01,2025-02-01,Lost
9206,2247,Lutz Group,2025-02-01,2025-02-01,In Transit
9207,5205,Smith Group,2025-02-01,2025-02-01,In Transit
9208,5407,"Gibson, Wood and Schmidt",2025-02-01,2025-02-01,Lost
9209,91,Fisher LLC,2025-02-01,2025-02-01,Delivered
9210,3013,"Hebert, Gibbs and Thomas",2025-02-01,2025-02-01,Delivered
9211,4409,Moore-Tate,2025-02-01,2025-02-01,Lost
9212,582,Castillo Inc,2025-02-01,2025-02-01,Delivered
9213,2765,Hobbs and Sons,2025-02-01,2025-02-01,In Transit
9214,3880,"Lloyd, Rivera and Shah",2025-02-01,2025-02-01,Delivered
9215,7602,"Shaffer, Miller and Campbell",2025-02-01,2025-02-01,In Transit
9216,976,"Stanley, Casey and Adams",2025-02-01,2025-02-01,Lost
9217,8806,"Nguyen, Walker and Fitzgerald",2025-02-01,2025-02-01,Delayed
9218,169,Hammond-Smith,2025-02-01,2025-02-01,Lost
9219,4551,Steele-Horton,2025-02-01,2025-02-01,Delivered
9220,9378,"Gilbert, Garza and Leon",2025-02-01,2025-02-01,Delivered
9221,9182,"Johnston, Miller and Garcia",2025-02-01,2025-02-01,Delayed
9222,5352,Bray Ltd,2025-02-01,2025-02-01,Delayed
9223,645,"Figueroa, Cook and Odonnell",2025-02-01,2025-02-01,Lost
9224,9614,Abbott-Jones,2025-02-01,2025-02-01,Delivered
9225,2872,Williams-Johnston,2025-02-01,2025-02-01,In Transit
9226,622,Burnett-Payne,2025-02-01,2025-02-01,Delivered
9227,2097,"Coleman, Thompson and Harris",2025-02-01,2025-02-01,Delayed
9228,4381,Pena LLC,2025-02-01,2025-02-01,In Transit
9229,3604,Stokes-Jones,2025-02-01,2025-02-01,In Transit
9230,6284,"Miller, Richardson and Smith",2025-02-01,2025-02-01,In Transit
9231,3,"Morgan, Garcia and Tran",2025-02-01,2025-02-01,Delayed
9232,5207,Gregory-Mack,2025-02-01,2025-02-01,Lost
9233,897,Gonzalez-Dixon,2025-02-01,2025-02-01,Delayed
9234,1986,Wilson-King,2025-02-01,2025-02-01,Delivered
9235,6678,Brooks-Hopkins,2025-02-01,2025-02-01,Delayed
9236,30,Roberts-Taylor,2025-02-01,2025-02-01,Lost
9237,4492,"Mitchell, Lopez and Cruz",2025-02-01,2025-02-01,In Transit
9238,6138,"Maxwell, Reyes and Montgomery",2025-02-01,2025-02-01,In Transit
9239,2030,Li Ltd,2025-02-01,2025-02-01,Delivered
9240,2977,Marshall-Williams,2025-02-01,2025-02-01,Delivered
9241,4711,Bailey-Garrett,2025-02-01,2025-02-01,In Transit
9242,3676,"Mcmahon, Thompson and Stone",2025-02-01,2025-02-01,Delivered
9243,9456,"Rhodes, Lopez and Harris",2025-02-01,2025-02-01,Delayed
9244,1012,"Marshall, Meza and Williams",2025-02-01,2025-02-01,In Transit
9245,418,Baxter-Mcdowell,2025-02-01,2025-02-01,Delivered
9246,4010,"Ali, Hernandez and Norman",2025-02-01,2025-02-01,Delivered
9247,3190,Ramos and Sons,2025-02-01,2025-02-01,Delivered
9248,1984,"Cunningham, Gates and Gonzalez",2025-02-01,2025-02-01,Delivered
9249,9324,Pham-Salinas,2025-02-01,2025-02-01,Delivered
9250,8852,Ford-Cordova,2025-02-01,2025-02-01,Delayed
9251,8312,Cox PLC,2025-02-01,2025-02-01,In Transit
9252,4639,Allen LLC,2025-02-01,2025-02-01,Delivered
9253,8109,Brooks-Kramer,2025-02-01,2025-02-01,Delivered
9254,5193,"Black, Smith and Morales",2025-02-01,2025-02-01,In Transit
9255,2820,Black-Wyatt,2025-02-01,2025-02-01,Delivered
9256,1637,"Norris, Freeman and Silva",2025-02-01,2025-02-01,Delayed
9257,1390,"Harvey, Miller and Silva",2025-02-01,2025-02-01,Lost
9258,1526,Hayes PLC,2025-02-01,2025-02-01,In Transit
9259,1383,Adams Group,2025-02-01,2025-02-01,Delayed
9260,3665,Schwartz PLC,2025-02-01,2025-02-01,Delivered
9261,1505,"Jackson, Lewis and Ramos",2025-02-01,2025-02-01,In Transit
9262,5385,"Pugh, Alexander and Williams",2025-02-01,2025-02-01,Lost
9263,8232,"Jackson, Garner and Parks",2025-02-01,2025-02-01,Delayed
9264,2935,Miller and Sons,2025-02-01,2025-02-01,In Transit
9265,4806,Shepherd Inc,2025-02-01,2025-02-01,Delivered
9266,5304,Ruiz-Castaneda,2025-02-01,2025-02-01,In Transit
9267,4992,"Lopez, Blair and Morrow",2025-02-01,2025-02-01,In Transit
9268,9356,Johnson-Lawrence,2025-02-01,2025-02-01,Lost
9269,9936,"Huffman, Dickerson and Raymond",2025-02-01,2025-02-01,In Transit
9270,7955,Lopez-Melendez,2025-02-01,2025-02-01,Lost
9271,3958,"Patton, May and Ibarra",2025-02-01,2025-02-01,In Transit
9272,1739,Johnson-Shields,2025-02-01,2025-02-01,In Transit
9273,1770,Walsh-Jennings,2025-02-01,2025-02-01,Delayed
9274,4528,"Sanders, Wood and Spencer",2025-02-01,2025-02-01,Delivered
9275,1868,Hunter-Frazier,2025-02-01,2025-02-01,Lost
9276,7306,"Gonzales, Payne and Moore",2025-02-01,2025-02-01,In Transit
9277,1284,"Ross, Vang and Martin",2025-02-01,2025-02-01,Delayed
9278,1798,Russell-Moyer,2025-02-01,2025-02-01,In Transit
9279,4943,Taylor-Cox,2025-02-01,2025-02-01,Delivered
9280,449,Rocha-Ponce,2025-02-01,2025-02-01,Lost
9281,4299,Gaines LLC,2025-02-01,2025-02-01,Delayed
9282,6234,Jones Ltd,2025-02-01,2025-02-01,Delivered
9283,487,Mcbride LLC,2025-02-01,2025-02-01,In Transit
9284,8964,Garcia Group,2025-02-01,2025-02-01,Delivered
9285,2891,White-Garcia,2025-02-01,2025-02-01,Lost
9286,3121,"Banks, Le and Ortiz",2025-02-01,2025-02-01,Lost
9287,6031,Hoffman-Harrison,2025-02-01,2025-02-01,Delivered
9288,9227,James Inc,2025-02-01,2025-02-01,Delivered
9289,9993,Hardin and Sons,2025-02-01,2025-02-01,Lost
9290,2144,White LLC,2025-02-01,2025-02-01,Delayed
9291,2069,"Cooper, Graham and Schmidt",2025-02-01,2025-02-01,In Transit
9292,5168,Avery Group,2025-02-01,2025-02-01,Lost
9293,5748,Wang Group,2025-02-01,2025-02-01,Lost
9294,7608,"Clark, Warren and Peters",2025-02-01,2025-02-01,In Transit
9295,6974,Rocha-Parker,2025-02-01,2025-02-01,Lost
9296,1176,Clark LLC,2025-02-01,2025-02-01,Delivered
9297,7601,Jones-Weber,2025-02-01,2025-02-01,Delayed
9298,4441,Campbell and Sons,2025-02-01,2025-02-01,In Transit
9299,1588,Thomas-Davis,2025-02-01,2025-02-01,Delivered
9300,357,Douglas-Ayala,2025-02-01,2025-02-01,Delayed
9301,9446,"James, Edwards and Anderson",2025-02-01,2025-02-01,Lost
9302,2140,Brown-Holmes,2025-02-01,2025-02-01,Delayed
9303,3312,Thompson-Wilson,2025-02-01,2025-02-01,Delivered
9304,2705,Evans Inc,2025-02-01,2025-02-01,Delayed
9305,9557,"Contreras, Anderson and Guerra",2025-02-01,2025-02-01,Lost
9306,713,Fisher LLC,2025-02-01,2025-02-01,Lost
9307,3239,Jefferson-Bullock,2025-02-01,2025-02-01,In Transit
9308,6489,Baker LLC,2025-02-01,2025-02-01,Lost
9309,8980,Buchanan-Mosley,2025-02-01,2025-02-01,Lost
9310,9030,Russell-Foster,2025-02-01,2025-02-01,Lost
9311,1898,Cervantes Inc,2025-02-01,2025-02-01,Delivered
9312,996,"Knapp, Cruz and Allen",2025-02-01,2025-02-01,Delivered
9313,2310,"Lane, Marquez and Harvey",2025-02-01,2025-02-01,Delayed
9314,4734,Kline-Murray,2025-02-01,2025-02-01,In Transit
9315,4393,Keller-Crawford,2025-02-01,2025-02-01,In Transit
9316,2319,Brandt-Klein,2025-02-01,2025-02-01,Lost
9317,1513,"Dixon, Long and Silva",2025-02-01,2025-02-01,Lost
9318,6393,Martin and Sons,2025-02-01,2025-02-01,Delayed
9319,5238,Chaney-Scott,2025-02-01,2025-02-01,In Transit
9320,1643,"Taylor, Frazier and Griffith",2025-02-01,2025-02-01,Delayed
9321,7075,Wilson Group,2025-02-01,2025-02-01,Delivered
9322,2720,Campbell PLC,2025-02-01,2025-02-01,Delayed
9323,8859,"Williams, Brown and Cameron",2025-02-01,2025-02-01,Delayed
9324,8493,"Lee, Diaz and Gallagher",2025-02-01,2025-02-01,In Transit
9325,293,Morris Ltd,2025-02-01,2025-02-01,Lost
9326,216,Olson LLC,2025-02-01,2025-02-01,Delayed
9327,5445,Ray-Johnson,2025-02-01,2025-02-01,Delivered
9328,7191,"Robinson, Scott and Smith",2025-02-01,2025-02-01,In Transit
9329,4640,Johnson-Winters,2025-02-01,2025-02-01,Lost
9330,584,"Mahoney, Lewis and Morris",2025-02-01,2025-02-01,Delayed
9331,7120,Bartlett LLC,2025-02-01,2025-02-01,Delayed
9332,7554,"Hale, Wu and Thompson",2025-02-01,2025-02-01,In Transit
9333,7926,"Byrd, Cook and Morris",2025-02-01,2025-02-01,Delivered
9334,9530,Conner Ltd,2025-02-01,2025-02-01,In Transit
9335,2790,Lozano-Kelly,2025-02-01,2025-02-01,Lost
9336,9231,"Rowe, Durham and Jones",2025-02-01,2025-02-01,In Transit
9337,5139,Myers-Morris,2025-02-01,2025-02-01,Delivered
9338,3651,Wilson Inc,2025-02-01,2025-02-01,Delayed
9339,5888,Wang-Harris,2025-02-01,2025-02-01,Delivered
9340,3145,"Wright, Benson and Harris",2025-02-01,2025-02-01,Delayed
9341,3415,Walter LLC,2025-02-01,2025-02-01,In Transit
9342,2267,Riley-Morrow,2025-02-01,2025-02-01,Lost
9343,9853,Jones-Flowers,2025-02-01,2025-02-01,Lost
9344,8276,Garcia LLC,2025-02-01,2025-02-01,Delivered
9345,3431,Clements-Gray,2025-02-01,2025-02-01,In Transit
9346,826,Mendoza and Sons,2025-02-01,2025-02-01,Delivered
9347,819,Gardner LLC,2025-02-01,2025-02-01,Delayed
9348,2503,Cox Ltd,2025-02-01,2025-02-01,In Transit
9349,5952,Mcintosh-Walker,2025-02-01,2025-02-01,Lost
9350,4240,Wilson Inc,2025-02-01,2025-02-01,Delayed
9351,8579,Scott Ltd,2025-02-01,2025-02-01,In Transit
9352,3099,"Price, Clayton and Rodriguez",2025-02-01,2025-02-01,Delayed
9353,4186,Miller and Sons,2025-02-01,2025-02-01,In Transit
9354,5582,Smith-Cruz,2025-02-01,2025-02-01,Delayed
9355,7162,Luna-Dominguez,2025-02-01,2025-02-01,Delayed
9356,5974,"Duke, Hill and Grant",2025-02-01,2025-02-01,In Transit
9357,9568,Robinson-Gonzalez,2025-02-01,2025-02-01,Lost
9358,4212,Phillips-Rodriguez,2025-02-01,2025-02-01,Delivered
9359,9924,Young-Yu,2025-02-01,2025-02-01,Delayed
9360,570,"Hill, Pitts and Bell",2025-02-01,2025-02-01,Delayed
9361,4861,"Smith, Alvarado and Hughes",2025-02-01,2025-02-01,Delayed
9362,9230,Benjamin-Green,2025-02-01,2025-02-01,Delivered
9363,287,Hansen-Waller,2025-02-01,2025-02-01,Delayed
9364,4588,Gonzalez Ltd,2025-02-01,2025-02-01,Delayed
9365,5985,Lynch-Nielsen,2025-02-01,2025-02-01,Delayed
9366,9873,Williams Ltd,2025-02-01,2025-02-01,In Transit
9367,2992,Glenn-Cunningham,2025-02-01,2025-02-01,Delivered
9368,1186,Good-Wright,2025-02-01,2025-02-01,In Transit
9369,7418,Lee-Durham,2025-02-01,2025-02-01,Delayed
9370,9563,"Sullivan, White and Stone",2025-02-01,2025-02-01,Delayed
9371,4422,"Ray, Cook and Burns",2025-02-01,2025-02-01,Delivered
9372,3011,Miller and Sons,2025-02-01,2025-02-01,Delivered
9373,2305,"Lee, Williamson and Hudson",2025-02-01,2025-02-01,Delayed
9374,8208,Hunt Ltd,2025-02-01,2025-02-01,Lost
9375,4849,"Martinez, Bell and Butler",2025-02-01,2025-02-01,Delivered
9376,7182,Carter and Sons,2025-02-01,2025-02-01,Lost
9377,3598,Campbell-Stevens,2025-02-01,2025-02-01,In Transit
9378,4559,Daniels-Harris,2025-02-01,2025-02-01,Delayed
9379,5589,"Cantrell, Moore and Bradford",2025-02-01,2025-02-01,In Transit
9380,9300,"Campbell, Anderson and Zamora",2025-02-01,2025-02-01,Delayed
9381,7234,"Holmes, Lewis and Vargas",2025-02-01,2025-02-01,Lost
9382,4671,"Poole, Mayer and Howell",2025-02-01,2025-02-01,In Transit
9383,7116,"Thomas, Henderson and Daniels",2025-02-01,2025-02-01,Delivered
9384,8952,"Rodriguez, Taylor and Phillips",2025-02-01,2025-02-01,Delivered
9385,8295,Ramirez-Tyler,2025-02-01,2025-02-01,In Transit
9386,220,"Frazier, Shaffer and Heath",2025-02-01,2025-02-01,Delayed
9387,9236,"Combs, Daniels and Gordon",2025-02-01,2025-02-01,Delivered
9388,5698,"White, Harper and Harper",2025-02-01,2025-02-01,In Transit
9389,2690,Weiss and Sons,2025-02-01,2025-02-01,In Transit
9390,1970,Phillips-Maddox,2025-02-01,2025-02-01,Delayed
9391,6245,Murray Inc,2025-02-01,2025-02-01,Delivered
9392,4009,"Miller, Walters and Hanson",2025-02-01,2025-02-01,In Transit
9393,1369,Poole and Sons,2025-02-01,2025-02-01,Lost
9394,6161,Shelton-Ruiz,2025-02-01,2025-02-01,Delayed
9395,6044,Daniels LLC,2025-02-01,2025-02-01,Lost
9396,3650,"Ayala, Salinas and West",2025-02-01,2025-02-01,Lost
9397,3647,Faulkner Inc,2025-02-01,2025-02-01,In Transit
9398,793,Ruiz and Sons,2025-02-01,2025-02-01,Delayed
9399,3168,"Anderson, Bates and Green",2025-02-01,2025-02-01,Delivered
9400,5239,Dudley-Fowler,2025-02-01,2025-02-01,In Transit
9401,1292,Ward-Carr,2025-02-01,2025-02-01,Delayed
9402,6496,"Camacho, Franklin and Watson",2025-02-01,2025-02-01,Delayed
9403,209,"Wilcox, Esparza and Orr",2025-02-01,2025-02-01,Lost
9404,5983,Spears-Rubio,2025-02-01,2025-02-01,Delayed
9405,6609,Martinez-Gordon,2025-02-01,2025-02-01,Delayed
9406,1504,Ellis-Fletcher,2025-02-01,2025-02-01,Delayed
9407,6389,Rios and Sons,2025-02-01,2025-02-01,Lost
9408,3452,Hartman-Lopez,2025-02-01,2025-02-01,Delayed
9409,2385,Good LLC,2025-02-01,2025-02-01,Delivered
9410,6277,Mcpherson PLC,2025-02-01,2025-02-01,Delivered
9411,6039,Downs-Harvey,2025-02-01,2025-02-01,Lost
9412,7492,"Leon, Forbes and Fleming",2025-02-01,2025-02-01,Delayed
9413,1663,Park LLC,2025-02-01,2025-02-01,Lost
9414,2008,Diaz PLC,2025-02-01,2025-02-01,Lost
9415,5964,Hall LLC,2025-02-01,2025-02-01,Lost
9416,6444,"Huerta, Weber and Pratt",2025-02-01,2025-02-01,Delayed
9417,7587,Sweeney PLC,2025-02-01,2025-02-01,Lost
9418,5079,Olson-Johnson,2025-02-01,2025-02-01,In Transit
9419,6512,"Mcguire, Campbell and Castro",2025-02-01,2025-02-01,Delivered
9420,3992,Taylor-Skinner,2025-02-01,2025-02-01,Lost
9421,5859,"Rowland, Hardy and Hayes",2025-02-01,2025-02-01,Delayed
9422,8336,Lopez PLC,2025-02-01,2025-02-01,Lost
9423,1877,West-Wright,2025-02-01,2025-02-01,Lost
9424,1898,Johnson-Welch,2025-02-01,2025-02-01,In Transit
9425,913,Williams Ltd,2025-02-01,2025-02-01,Lost
9426,9345,Franklin Ltd,2025-02-01,2025-02-01,Lost
9427,7530,Norton-Lopez,2025-02-01,2025-02-01,Lost
9428,9817,"Greer, Long and Gutierrez",2025-02-01,2025-02-01,Delivered
9429,3010,"Henderson, Boone and Kennedy",2025-02-01,2025-02-01,Delayed
9430,9579,Crawford Group,2025-02-01,2025-02-01,Lost
9431,2529,"Smith, Gutierrez and Sanchez",2025-02-01,2025-02-01,Delivered
9432,5099,"Thornton, Anderson and Sims",2025-02-01,2025-02-01,Delayed
9433,3291,"Bryant, Donovan and Scott",2025-02-01,2025-02-01,Lost
9434,9841,Coffey Inc,2025-02-01,2025-02-01,Delivered
9435,8246,"Russell, Payne and White",2025-02-01,2025-02-01,Delayed
9436,1369,"Harrison, Gross and Griffin",2025-02-01,2025-02-01,Delayed
9437,6809,Brown-Sanchez,2025-02-01,2025-02-01,Delivered
9438,8632,Farmer PLC,2025-02-01,2025-02-01,Delivered
9439,8137,"Hayes, Pittman and Watson",2025-02-01,2025-02-01,Delayed
9440,7275,"Chapman, Powers and Schwartz",2025-02-01,2025-02-01,Lost
9441,4747,Smith-Maynard,2025-02-01,2025-02-01,In Transit
9442,8188,Williams-Adams,2025-02-01,2025-02-01,Delivered
9443,3660,"Kennedy, Vang and Bowman",2025-02-01,2025-02-01,Delivered
9444,6795,Donaldson-Rodriguez,2025-02-01,2025-02-01,In Transit
9445,1897,"Cook, Davenport and Green",2025-02-01,2025-02-01,In Transit
9446,7697,Castro-Frazier,2025-02-01,2025-02-01,Lost
9447,7830,Cox Inc,2025-02-01,2025-02-01,Lost
9448,740,English Ltd,2025-02-01,2025-02-01,Delayed
9449,3518,Lee-Jones,2025-02-01,2025-02-01,Delayed
9450,5486,"Morris, Mcdaniel and Pacheco",2025-02-01,2025-02-01,In Transit
9451,3358,Dyer and Sons,2025-02-01,2025-02-01,Delayed
9452,8973,Decker PLC,2025-02-01,2025-02-01,In Transit
9453,7016,Mcdaniel Group,2025-02-01,2025-02-01,Delayed
9454,5069,Hodge-Saunders,2025-02-01,2025-02-01,In Transit
9455,6436,Sandoval PLC,2025-02-01,2025-02-01,In Transit
9456,8377,Patterson LLC,2025-02-01,2025-02-01,Delayed
9457,6260,Johnson-Davis,2025-02-01,2025-02-01,Delayed
9458,9081,Arnold LLC,2025-02-01,2025-02-01,Lost
9459,6167,"Carter, Ramirez and Gibson",2025-02-01,2025-02-01,In Transit
9460,8570,Barr PLC,2025-02-01,2025-02-01,Delayed
9461,7403,Garcia and Sons,2025-02-01,2025-02-01,Lost
9462,5012,Rodriguez-Barrera,2025-02-01,2025-02-01,Lost
9463,421,Roberts Ltd,2025-02-01,2025-02-01,Delivered
9464,6158,Huynh Inc,2025-02-01,2025-02-01,Delivered
9465,2769,Taylor Ltd,2025-02-01,2025-02-01,Delayed
9466,2135,Marks Group,2025-02-01,2025-02-01,Lost
9467,6632,"Robinson, Shah and Thompson",2025-02-01,2025-02-01,Delivered
9468,2354,Atkinson Ltd,2025-02-01,2025-02-01,Lost
9469,1614,French-Payne,2025-02-01,2025-02-01,Delivered
9470,1429,"Frost, Costa and Kaiser",2025-02-01,2025-02-01,Lost
9471,3666,Dixon-Abbott,2025-02-01,2025-02-01,Lost
9472,6346,"Christian, Humphrey and Harvey",2025-02-01,2025-02-01,Delayed
9473,7132,"Lawrence, Rivera and Garcia",2025-02-01,2025-02-01,Lost
9474,7489,"Burgess, Harrell and Cardenas",2025-02-01,2025-02-01,Delivered
9475,9952,Jensen-Smith,2025-02-01,2025-02-01,In Transit
9476,6191,Murphy-Mathews,2025-02-01,2025-02-01,In Transit
9477,8005,Carlson-Ball,2025-02-01,2025-02-01,Delivered
9478,8157,Castillo Group,2025-02-01,2025-02-01,Lost
9479,2673,"Hughes, Rivera and Mcdaniel",2025-02-01,2025-02-01,Delivered
9480,6776,"Henderson, Franco and Murillo",2025-02-01,2025-02-01,Delayed
9481,7312,Ortiz-Jensen,2025-02-01,2025-02-01,Lost
9482,1232,"Jones, Mccullough and Payne",2025-02-01,2025-02-01,Delayed
9483,7530,Neal and Sons,2025-02-01,2025-02-01,Lost
9484,6738,Rodriguez Inc,2025-02-01,2025-02-01,Delayed
9485,7694,Romero Ltd,2025-02-01,2025-02-01,In Transit
9486,6827,"Cobb, Scott and Vincent",2025-02-01,2025-02-01,Delayed
9487,460,Sullivan-Anderson,2025-02-01,2025-02-01,Delivered
9488,2586,"Floyd, Jones and Ibarra",2025-02-01,2025-02-01,Lost
9489,1803,Cox-Parks,2025-02-01,2025-02-01,Delivered
9490,3208,Villanueva-Fox,2025-02-01,2025-02-01,Delayed
9491,9538,Peterson-Davis,2025-02-01,2025-02-01,Delayed
9492,5560,"Humphrey, Smith and Smith",2025-02-01,2025-02-01,Lost
9493,2856,"Goodman, Delgado and Sellers",2025-02-01,2025-02-01,Delayed
9494,4302,Garner-Rodriguez,2025-02-01,2025-02-01,In Transit
9495,7462,Martin-White,2025-02-01,2025-02-01,Lost
9496,4439,Mccormick-Oconnell,2025-02-01,2025-02-01,Delivered
9497,6926,Elliott-Kelly,2025-02-01,2025-02-01,In Transit
9498,4936,Bowen Ltd,2025-02-01,2025-02-01,In Transit
9499,423,Ford Ltd,2025-02-01,2025-02-01,Delayed
9500,7837,"Pollard, Bowen and Young",2025-02-01,2025-02-01,In Transit
9501,9207,Davis Inc,2025-02-01,2025-02-01,Delivered
9502,3337,"Cochran, Patton and Terrell",2025-02-01,2025-02-01,In Transit
9503,8047,Clark PLC,2025-02-01,2025-02-01,In Transit
9504,3623,"Riddle, Contreras and Garrett",2025-02-01,2025-02-01,Delivered
9505,1899,Beck Group,2025-02-01,2025-02-01,Delayed
9506,6452,Taylor-Matthews,2025-02-01,2025-02-01,Lost
9507,7919,"Kaufman, Garcia and Schmitt",2025-02-01,2025-02-01,In Transit
9508,5574,"Christensen, Gonzales and Wyatt",2025-02-01,2025-02-01,Delivered
9509,4071,"Petty, Lane and Cox",2025-02-01,2025-02-01,In Transit
9510,8730,"Schultz, Sutton and Mcknight",2025-02-01,2025-02-01,Delayed
9511,1420,Richardson Ltd,2025-02-01,2025-02-01,Delivered
9512,8898,Watkins-Cuevas,2025-02-01,2025-02-01,Lost
9513,943,Larsen LLC,2025-02-01,2025-02-01,Lost
9514,9317,Johnson-Cardenas,2025-02-01,2025-02-01,Lost
9515,2995,Kelley Group,2025-02-01,2025-02-01,Delayed
9516,8971,Clark Inc,2025-02-01,2025-02-01,Delayed
9517,6828,Daugherty Inc,2025-02-01,2025-02-01,In Transit
9518,1041,Morrison Ltd,2025-02-01,2025-02-01,In Transit
9519,3184,"Tate, White and Perez",2025-02-01,2025-02-01,In Transit
9520,8889,"Booth, Valdez and Baker",2025-02-01,2025-02-01,Lost
9521,5874,Rodgers-Carter,2025-02-01,2025-02-01,Lost
9522,3489,"Pena, Baldwin and Guerrero",2025-02-01,2025-02-01,In Transit
9523,4237,"Rivera, Hunter and Jacobs",2025-02-01,2025-02-01,In Transit
9524,4859,Hanson Ltd,2025-02-01,2025-02-01,Delayed
9525,1601,"Johnson, Ramirez and Martinez",2025-02-01,2025-02-01,Lost
9526,1219,Forbes-Evans,2025-02-01,2025-02-01,Lost
9527,6649,King-Bell,2025-02-01,2025-02-01,In Transit
9528,3297,Perry-Scott,2025-02-01,2025-02-01,In Transit
9529,6511,Shea-Davis,2025-02-01,2025-02-01,Delivered
9530,5372,Hardy-Moran,2025-02-01,2025-02-01,Delayed
9531,8621,Tucker Inc,2025-02-01,2025-02-01,Delayed
9532,3176,Alexander Inc,2025-02-01,2025-02-01,Lost
9533,1445,Yates-Wilson,2025-02-01,2025-02-01,In Transit
9534,4764,"Foster, Brooks and Craig",2025-02-01,2025-02-01,In Transit
9535,8438,"Decker, Saunders and Barnes",2025-02-01,2025-02-01,In Transit
9536,5153,"Hansen, Perkins and Burton",2025-02-01,2025-02-01,Lost
9537,4294,"Shaw, Gonzales and Taylor",2025-02-01,2025-02-01,Lost
9538,5902,Rivera-Smith,2025-02-01,2025-02-01,Delayed
